SCORE_CUSTOMER_XID;TRN_DT;TRN_AMT;SIC_CD;NUM_POS;NUM_REASON
5197591730259963;2024-06-01T11:35:46.000000;2311.24;4613;07;000
5197591730259963;2024-04-27T15:39:24.000000;4081.04;4732;01;000
5197591730259963;2024-05-25T04:35:17.000000;4359.29;0504;10;000
5197591730259963;2024-04-10T00:07:15.000000;959.27;8905;01;000
5197591730259963;2024-07-05T11:49:40.000000;2295.29;3833;81;000
5197591730259963;2024-04-02T22:03:20.000000;1742.29;1621;90;000
5197591730259963;2024-04-23T19:51:52.000000;4278.64;0841;01;198
5197591730259963;2024-04-23T07:07:43.000000;1675.99;8588;05;000
5197591730259963;2024-05-17T08:02:59.000000;3484.34;4326;90;790
5197591730259963;2024-04-24T23:15:15.000000;265.38;7752;10;427
5197591730259963;2024-07-23T08:25:55.000000;4315.46;0836;07;000
5197591730259963;2024-06-17T22:39:17.000000;3722.64;7358;07;000
5197591730259963;2024-06-15T14:56:22.000000;3543.72;6777;90;000
5197591730259963;2024-06-24T16:40:50.000000;1712.15;6428;81;000
5197591730259963;2024-07-07T01:54:06.000000;3428.2;1092;90;000
5197591730259963;2024-04-03T14:38:38.000000;2700.67;6922;05;000
5197591730259963;2024-04-26T06:33:05.000000;63.73;4334;81;000
5197591730259963;2024-07-17T21:40:04.000000;1917.61;3824;01;000
5197591730259963;2024-04-26T06:42:02.000000;2291.41;5419;05;000
5197591730259963;2024-05-30T15:31:03.000000;3275.84;9556;07;462
5197591730259963;2024-05-23T12:38:32.000000;2536.13;0182;01;000
5197591730259963;2024-04-23T06:05:04.000000;3250.98;3124;07;416
5197591730259963;2024-04-10T17:53:23.000000;2639.02;4263;07;000
5197591730259963;2024-06-26T20:17:13.000000;3048.56;0806;07;000
5197591730259963;2024-06-23T00:09:24.000000;1490.17;9757;07;000
5197591730259963;2024-07-31T16:23:10.000000;1215.42;0158;05;025
5197591730259963;2024-06-08T06:10:39.000000;2583.77;5208;90;259
5197591730259963;2024-05-25T13:22:40.000000;3122.12;0615;90;000
5197591730259963;2024-06-09T12:57:14.000000;4354.0;4493;81;000
5197591730259963;2024-05-31T09:00:41.000000;2771.51;0319;07;000
5197591730259963;2024-07-10T22:54:52.000000;1300.21;8704;07;000
5197591730259963;2024-06-03T19:00:35.000000;191.71;2615;81;000
5197591730259963;2024-07-10T13:33:03.000000;1324.14;1183;90;000
5197591730259963;2024-07-02T03:47:46.000000;629.52;9343;81;000
5197591730259963;2024-06-18T08:21:03.000000;1394.08;5445;81;000
5197591730259963;2024-07-27T01:30:34.000000;2016.9;7440;05;000
5197591730259963;2024-07-08T06:40:37.000000;1387.4;7699;81;000
5197591730259963;2024-07-16T00:25:56.000000;817.69;7264;81;000
5197591730259963;2024-07-27T11:49:37.000000;3488.19;5473;01;476
5197591730259963;2024-04-16T02:39:04.000000;2615.7;9458;81;000
5197591730259963;2024-05-15T15:41:02.000000;1394.3;4403;07;000
5197591730259963;2024-05-06T04:13:03.000000;2491.51;3076;10;000
5197591730259963;2024-07-03T12:53:28.000000;2893.73;8785;01;750
5197591730259963;2024-06-15T13:48:13.000000;3312.82;9321;05;000
5197591730259963;2024-04-20T16:19:28.000000;2769.73;6239;05;000
5197591730259963;2024-07-06T15:37:32.000000;2830.42;0066;01;706
5197591730259963;2024-05-12T23:37:17.000000;2592.02;9800;07;000
5197591730259963;2024-05-05T17:48:51.000000;2678.29;8606;90;000
5197591730259963;2024-07-04T00:32:50.000000;240.16;6306;81;000
5197591730259963;2024-04-14T20:13:13.000000;3714.48;1379;07;819
5197591730259963;2024-06-08T18:22:39.000000;2143.17;6982;01;000
5197591730259963;2024-07-23T12:41:14.000000;1215.87;3347;10;266
5197591730259963;2024-04-14T06:27:04.000000;378.64;9413;10;000
5197591730259963;2024-07-09T21:48:42.000000;171.66;3385;01;000
5197591730259963;2024-05-10T12:47:58.000000;2909.36;1703;05;000
5197591730259963;2024-04-09T21:22:07.000000;4108.11;2878;81;000
5197591730259963;2024-04-09T03:07:03.000000;1712.03;2572;10;000
5197591730259963;2024-05-15T19:55:08.000000;2266.52;4622;81;000
5197591730259963;2024-04-05T12:07:44.000000;2824.64;9702;90;492
5197591730259963;2024-06-24T08:11:06.000000;3204.05;2269;01;000
5197591730259963;2024-04-04T16:36:10.000000;402.8;0718;90;000
5197591730259963;2024-05-14T11:46:49.000000;1135.06;0099;10;000
5197591730259963;2024-05-21T02:56:08.000000;1434.74;2066;81;000
5197591730259963;2024-04-29T14:13:06.000000;3138.13;8884;07;586
5197591730259963;2024-05-20T16:39:21.000000;3676.25;8141;07;000
5197591730259963;2024-04-29T11:20:10.000000;3051.29;8377;90;000
5197591730259963;2024-07-31T17:46:27.000000;3260.19;0879;07;000
5197591730259963;2024-05-25T11:14:26.000000;417.03;3665;01;000
5197591730259963;2024-04-29T12:23:30.000000;2712.66;6909;90;000
5197591730259963;2024-04-19T21:54:23.000000;3164.05;5077;10;000
5197591730259963;2024-04-24T20:28:08.000000;270.02;7366;05;000
5197591730259963;2024-04-23T15:25:12.000000;2625.55;7020;05;521
5197591730259963;2024-05-19T16:09:18.000000;3118.73;0184;10;000
5197591730259963;2024-07-24T17:11:11.000000;1934.01;2701;07;000
5197591730259963;2024-06-26T08:47:38.000000;2842.97;7195;01;000
5197591730259963;2024-05-11T07:58:41.000000;1022.33;3117;10;000
5197591730259963;2024-04-22T12:37:22.000000;2158.19;6342;10;383
5197591730259963;2024-06-09T02:19:00.000000;3060.09;6732;07;000
5197591730259963;2024-04-19T23:18:51.000000;3474.78;0349;07;238
5197591730259963;2024-06-25T04:03:48.000000;407.6;4936;07;000
5197591730259963;2024-07-15T22:49:34.000000;2887.59;6090;90;000
5197591730259963;2024-06-23T03:25:22.000000;3084.52;3818;81;000
5197591730259963;2024-06-28T17:52:54.000000;920.22;9080;81;000
5197591730259963;2024-06-08T20:42:55.000000;1880.72;2419;90;000
5197591730259963;2024-04-09T02:43:54.000000;2496.83;2002;81;000
5197591730259963;2024-05-12T17:39:21.000000;2595.78;2614;01;000
5197591730259963;2024-07-27T21:57:26.000000;3076.66;6614;07;901
5197591730259963;2024-07-18T16:24:30.000000;609.08;9270;01;358
5197591730259963;2024-07-28T15:38:35.000000;4310.59;4350;10;000
5197591730259963;2024-05-31T19:03:48.000000;1096.8;2259;05;000
5197591730259963;2024-06-01T14:06:26.000000;4113.57;4306;81;000
5197591730259963;2024-07-29T23:01:00.000000;4019.4;2683;10;000
5197591730259963;2024-07-09T14:07:29.000000;342.07;5307;81;115
5197591730259963;2024-04-03T21:30:30.000000;1048.71;5979;90;000
5197591730259963;2024-06-05T19:46:20.000000;3394.49;4791;90;000
5197591730259963;2024-05-21T15:01:16.000000;290.83;0269;01;000
5197591730259963;2024-06-29T15:26:11.000000;174.2;6131;81;799
5197591730259963;2024-04-27T02:21:32.000000;2264.45;0567;01;925
5197591730259963;2024-07-31T12:02:31.000000;1305.39;5939;81;000
5197591730259963;2024-07-08T07:41:01.000000;1548.79;0294;81;000
5197591730259963;2024-07-05T11:43:16.000000;652.02;5655;81;000
5197591730259963;2024-05-09T12:48:44.000000;2311.02;1094;10;979
5197591730259963;2024-04-13T12:04:18.000000;2725.59;4825;01;000
5197591730259963;2024-07-12T01:07:59.000000;1430.1;3271;81;000
5197591730259963;2024-06-24T19:33:23.000000;3212.12;9015;81;000
5197591730259963;2024-07-16T02:32:22.000000;3988.77;5309;07;000
5197591730259963;2024-05-03T21:22:19.000000;1488.55;2598;10;000
5197591730259963;2024-04-08T16:38:00.000000;1972.88;5462;81;000
5197591730259963;2024-04-21T10:04:59.000000;2729.85;4686;01;000
5197591730259963;2024-05-21T12:31:04.000000;4070.61;5440;10;000
5197591730259963;2024-07-29T07:24:11.000000;964.69;3863;07;000
5197591730259963;2024-05-17T23:25:23.000000;2001.21;7072;05;000
5197591730259963;2024-05-15T06:54:40.000000;3022.42;7774;07;301
5197591730259963;2024-05-22T09:06:20.000000;1011.33;0970;90;665
5197591730259963;2024-06-27T18:06:27.000000;9.22;2779;05;497
5197591730259963;2024-04-24T14:01:16.000000;3959.57;5294;81;000
5197591730259963;2024-05-28T07:32:23.000000;931.02;9178;81;000
5197591730259963;2024-04-21T02:03:00.000000;3963.87;4988;81;000
5197591730259963;2024-04-14T02:33:18.000000;3460.71;7717;10;000
5197591730259963;2024-05-23T14:22:53.000000;2874.53;1594;90;000
5197591730259963;2024-06-23T04:42:07.000000;2143.71;6363;10;186
5197591730259963;2024-07-30T10:48:35.000000;694.34;5910;90;000
5197591730259963;2024-05-31T07:29:01.000000;1833.98;2332;81;431
5197591730259963;2024-07-10T23:26:03.000000;1340.42;8579;05;000
5197591730259963;2024-04-02T12:52:44.000000;1738.63;4504;10;117
5197591730259963;2024-06-12T06:42:28.000000;3221.81;4850;01;000
5197591730259963;2024-04-02T03:14:48.000000;2426.95;8867;90;000
5197591730259963;2024-04-03T06:47:22.000000;3888.51;4758;10;000
5197591730259963;2024-06-12T17:44:36.000000;869.21;1743;01;000
5197591730259963;2024-06-04T08:28:31.000000;4034.74;9331;10;000
5197591730259963;2024-07-26T16:49:44.000000;23.54;2276;05;886
5197591730259963;2024-07-10T14:03:20.000000;1276.42;8566;81;000
5197591730259963;2024-06-05T23:45:27.000000;1783.23;9160;01;000
5197591730259963;2024-05-01T14:15:00.000000;562.9;4144;01;558
5197591730259963;2024-04-14T17:33:44.000000;3150.75;5774;05;000
5197591730259963;2024-07-02T17:43:32.000000;2945.4;3243;90;772
5197591730259963;2024-05-27T02:14:51.000000;293.56;2475;05;431
5197591730259963;2024-04-23T14:25:58.000000;1598.21;7293;81;000
5197591730259963;2024-05-16T01:28:00.000000;3503.23;7616;81;655
5197591730259963;2024-06-22T16:41:36.000000;1114.16;0110;81;000
5197591730259963;2024-05-22T13:17:48.000000;1909.23;1928;90;000
5197591730259963;2024-07-01T13:03:06.000000;17.2;8187;05;000
5197591730259963;2024-07-08T11:15:52.000000;1028.77;2697;10;000
5197591730259963;2024-06-01T00:04:49.000000;3598.85;8778;05;000
5197591730259963;2024-04-11T04:40:13.000000;784.98;5291;81;000
5197591730259963;2024-04-18T20:09:17.000000;1110.36;8939;10;000
5197591730259963;2024-05-09T22:26:43.000000;2810.28;7226;01;000
5197591730259963;2024-05-14T14:32:40.000000;166.61;0893;05;000
5197591730259963;2024-06-12T08:42:58.000000;2949.71;3923;81;000
5197591730259963;2024-07-25T09:35:14.000000;3311.55;0503;01;000
5197591730259963;2024-07-01T09:20:44.000000;187.87;3148;90;000
5197591730259963;2024-06-12T06:43:40.000000;2320.95;6347;07;000
5197591730259963;2024-05-10T19:53:10.000000;2945.94;0848;01;000
5197591730259963;2024-05-19T02:45:10.000000;3901.9;4461;81;000
5197591730259963;2024-06-27T21:24:48.000000;2244.07;4504;81;000
5197591730259963;2024-07-18T17:52:37.000000;2537.51;3154;81;931
5197591730259963;2024-04-30T14:55:46.000000;2262.55;3330;07;000
5197591730259963;2024-06-04T23:45:18.000000;2979.95;6436;05;000
5197591730259963;2024-05-17T18:49:12.000000;774.97;6364;07;000
5197591730259963;2024-07-27T10:10:58.000000;3185.72;9934;90;000
5197591730259963;2024-07-08T12:16:32.000000;2359.9;5015;90;000
5197591730259963;2024-06-10T20:41:42.000000;1256.88;1840;05;000
5197591730259963;2024-06-12T08:27:33.000000;500.84;5902;10;000
5197591730259963;2024-06-09T01:34:38.000000;698.73;6189;90;000
5197591730259963;2024-07-18T16:12:38.000000;2933.16;5128;90;141
5197591730259963;2024-07-11T06:13:26.000000;3144.43;3521;01;000
5197591730259963;2024-05-16T16:19:59.000000;4070.71;2108;01;000
5197591730259963;2024-07-06T08:58:36.000000;142.24;3107;90;000
5197591730259963;2024-05-06T14:27:41.000000;1330.27;2629;07;000
5197591730259963;2024-07-12T07:30:02.000000;2804.53;2880;05;000
5197591730259963;2024-05-06T06:55:03.000000;2546.96;6823;07;000
5197591730259963;2024-06-03T18:27:10.000000;2010.43;0540;90;000
5197591730259963;2024-06-20T16:23:07.000000;861.23;9135;05;000
5197591730259963;2024-07-17T06:24:24.000000;3786.27;5231;05;000
5197591730259963;2024-04-21T01:55:28.000000;776.79;4935;10;000
5197591730259963;2024-05-12T16:47:21.000000;4230.71;3828;05;000
5197591730259963;2024-05-16T00:11:32.000000;291.31;9952;90;000
5197591730259963;2024-05-18T18:10:04.000000;4292.47;6288;07;000
5197591730259963;2024-06-08T08:00:21.000000;776.5;3611;05;000
5197591730259963;2024-06-23T10:31:38.000000;4290.54;2478;90;000
5197591730259963;2024-06-16T10:32:36.000000;2502.84;1348;07;000
5197591730259963;2024-05-29T11:15:41.000000;733.21;0963;81;000
5197591730259963;2024-07-21T01:09:31.000000;712.4;0647;81;000
5197591730259963;2024-04-06T23:10:05.000000;2803.32;7107;07;000
5197591730259963;2024-07-07T20:12:59.000000;178.5;8178;81;000
5197591730259963;2024-07-15T15:47:29.000000;3204.53;7716;81;000
5197591730259963;2024-05-30T20:40:55.000000;2066.46;3296;01;000
5197591730259963;2024-04-06T00:23:57.000000;4271.34;6735;81;000
5197591730259963;2024-06-09T20:32:45.000000;2337.18;3430;01;000
5197591730259963;2024-06-16T16:05:00.000000;1016.16;8561;10;616
5197591730259963;2024-05-28T07:36:11.000000;533.46;1077;90;236
5197591730259963;2024-04-27T10:33:35.000000;3953.04;4907;81;000
5197591730259963;2024-06-09T22:38:57.000000;4209.86;1291;05;000
5197591730259963;2024-04-05T16:01:24.000000;3754.31;2940;81;000
5197591730259963;2024-04-14T05:21:30.000000;1490.33;5499;01;000
5197591730259963;2024-07-13T02:54:35.000000;1245.63;3433;07;000
5197591730259963;2024-04-10T06:59:40.000000;316.15;5236;07;000
5197591730259963;2024-07-11T20:38:02.000000;3165.49;6537;90;000
5197591730259963;2024-07-28T18:45:29.000000;2629.31;5294;90;000
5197591730259963;2024-05-10T22:35:41.000000;857.52;6929;10;641
5197591730259963;2024-06-06T18:19:17.000000;2599.86;8103;90;000
5197591730259963;2024-06-29T23:26:52.000000;2582.75;4317;10;000
5197591730259963;2024-06-03T03:18:26.000000;2270.14;1082;10;000
5197591730259963;2024-07-10T06:47:48.000000;3940.24;7654;81;000
5197591730259963;2024-06-09T15:30:41.000000;2708.21;7387;81;000
5197591730259963;2024-06-01T08:30:01.000000;3604.79;6340;01;000
5197591730259963;2024-04-28T10:13:35.000000;1286.46;8022;01;937
5197591730259963;2024-05-02T09:19:09.000000;1656.49;5188;81;000
5197591730259963;2024-05-29T13:43:42.000000;4344.13;7710;07;000
5197591730259963;2024-06-20T00:14:47.000000;2072.68;7549;90;000
5197591730259963;2024-05-09T04:39:49.000000;3867.76;2673;10;000
5197591730259963;2024-05-22T14:11:47.000000;1188.42;2336;10;000
5197591730259963;2024-04-06T18:32:31.000000;2077.05;7637;05;208
5197591730259963;2024-06-29T18:27:16.000000;103.8;8954;05;000
5197591730259963;2024-07-10T11:24:00.000000;2623.43;7116;81;275
5197591730259963;2024-07-04T07:56:38.000000;4224.26;0368;90;000
5197591730259963;2024-04-14T07:00:02.000000;2528.71;7476;90;000
5197591730259963;2024-05-15T11:41:08.000000;232.64;1620;07;000
5197591730259963;2024-07-25T04:53:51.000000;611.37;6150;05;000
5197591730259963;2024-06-12T11:50:41.000000;2968.3;8009;07;000
5197591730259963;2024-06-27T20:04:55.000000;788.54;0725;81;000
5197591730259963;2024-06-30T08:17:29.000000;3277.5;0530;81;000
5197591730259963;2024-04-15T17:31:20.000000;4314.7;4406;90;000
5197591730259963;2024-05-09T13:22:11.000000;3694.3;8454;90;000
5197591730259963;2024-05-13T08:10:09.000000;2857.08;4965;07;936
5197591730259963;2024-07-06T10:46:22.000000;2891.18;0893;90;000
5197591730259963;2024-07-02T19:13:09.000000;3799.67;6901;81;000
5197591730259963;2024-06-21T08:18:23.000000;3618.17;0239;90;000
5197591730259963;2024-06-10T07:20:25.000000;3737.46;8908;10;000
5197591730259963;2024-05-23T06:05:33.000000;1472.89;3309;10;000
5197591730259963;2024-06-13T00:01:00.000000;3593.85;2865;90;000
5197591730259963;2024-06-19T12:06:16.000000;1258.12;9862;81;000
5197591730259963;2024-07-30T16:02:55.000000;3238.52;8240;90;000
5197591730259963;2024-04-13T11:38:55.000000;2034.07;9629;10;000
5197591730259963;2024-05-16T12:09:41.000000;3826.23;0162;90;000
5197591730259963;2024-05-12T00:17:04.000000;268.64;8016;07;000
5197591730259963;2024-07-18T17:33:31.000000;2115.71;7786;10;000
5197591730259963;2024-07-02T23:57:14.000000;35.81;5827;05;275
5197591730259963;2024-07-31T17:17:10.000000;1918.35;5343;81;000
5197591730259963;2024-06-14T08:50:54.000000;3108.57;8925;90;000
5197591730259963;2024-04-17T17:48:28.000000;2807.08;6333;90;000
5197591730259963;2024-04-21T00:19:25.000000;3539.7;5739;07;000
5197591730259963;2024-05-16T17:18:35.000000;3606.91;7777;05;000
5197591730259963;2024-04-14T20:03:51.000000;3130.68;6003;07;784
5197591730259963;2024-07-15T17:29:18.000000;141.39;6046;07;000
5197591730259963;2024-06-11T02:23:59.000000;804.06;5256;10;000
5197591730259963;2024-07-09T12:52:45.000000;3092.0;8391;07;000
5197591730259963;2024-07-26T12:30:01.000000;3949.02;3675;07;000
5197591730259963;2024-04-15T15:34:47.000000;1768.39;2167;10;000
5197591730259963;2024-05-26T20:12:12.000000;1324.6;1523;07;000
5197591730259963;2024-04-10T01:38:51.000000;2516.62;3541;07;261
5197591730259963;2024-05-28T15:26:52.000000;471.64;8861;07;534
5197591730259963;2024-05-12T23:54:33.000000;134.78;3852;10;000
5197591730259963;2024-04-18T11:29:31.000000;1667.96;8730;90;538
5197591730259963;2024-06-18T13:43:07.000000;2718.7;1929;05;847
5197591730259963;2024-07-20T10:04:30.000000;2557.39;2354;90;000
5197591730259963;2024-06-05T11:24:01.000000;550.79;8450;90;000
5197591730259963;2024-06-25T05:22:58.000000;4299.1;8399;01;000
5197591730259963;2024-05-05T11:00:29.000000;3811.24;6067;81;000
5197591730259963;2024-04-07T06:54:14.000000;4265.5;2167;90;958
5197591730259963;2024-06-10T06:05:23.000000;1043.77;1951;10;000
5197591730259963;2024-05-26T22:45:02.000000;1256.45;3871;10;000
5197591730259963;2024-04-27T18:51:30.000000;1559.08;9272;05;000
5197591730259963;2024-04-02T17:42:59.000000;2953.97;4141;10;974
5197591730259963;2024-05-02T03:01:54.000000;1503.72;5608;01;000
5197591730259963;2024-04-18T09:48:52.000000;2737.3;9917;90;000
5197591730259963;2024-06-28T14:14:22.000000;2055.99;9133;10;000
5197591730259963;2024-04-07T22:30:23.000000;826.99;0859;90;000
5197591730259963;2024-06-20T01:22:23.000000;3147.72;8723;90;000
5197591730259963;2024-06-23T02:46:39.000000;3108.7;1428;05;000
5197591730259963;2024-06-26T00:13:06.000000;4338.12;2220;01;000
5197591730259963;2024-05-22T18:43:27.000000;3805.78;1836;05;443
5197591730259963;2024-06-07T22:18:02.000000;288.14;7778;90;000
5197591730259963;2024-04-25T05:31:11.000000;1839.97;4030;07;000
5197591730259963;2024-05-14T07:35:22.000000;1113.84;8529;10;000
5197591730259963;2024-06-19T09:50:50.000000;2436.09;8993;07;000
5197591730259963;2024-05-21T05:02:56.000000;1791.38;3761;81;000
5197591730259963;2024-05-16T22:58:46.000000;3244.14;9474;90;401
5197591730259963;2024-06-23T18:33:28.000000;1030.57;7558;07;000
5197591730259963;2024-06-03T15:09:47.000000;3939.41;4661;10;000
5197591730259963;2024-04-20T08:01:32.000000;3095.01;9244;90;987
5197591730259963;2024-07-29T19:08:06.000000;88.15;3797;90;000
5197591730259963;2024-04-04T04:24:51.000000;1656.82;5982;05;000
5197591730259963;2024-06-09T02:08:48.000000;3198.12;6697;01;000
5197591730259963;2024-04-01T15:55:24.000000;1991.18;1751;90;000
5197591730259963;2024-04-27T23:52:41.000000;804.78;8511;07;000
5197591730259963;2024-04-21T16:37:37.000000;3115.73;2212;90;000
5197591730259963;2024-05-17T14:14:56.000000;1669.95;0139;07;000
5197591730259963;2024-05-21T11:46:20.000000;3907.92;5519;05;000
5197591730259963;2024-05-12T12:36:39.000000;954.31;1898;05;000
5197591730259963;2024-06-09T07:01:45.000000;101.84;2042;81;623
5197591730259963;2024-04-27T00:22:45.000000;2170.84;5416;10;000
5197591730259963;2024-05-08T15:21:38.000000;2573.75;2782;01;000
5197591730259963;2024-06-05T22:26:11.000000;3652.66;3095;01;000
5197591730259963;2024-04-19T09:38:35.000000;4011.21;9880;10;000
5197591730259963;2024-06-23T20:49:31.000000;1819.69;1371;01;000
5197591730259963;2024-05-26T11:04:30.000000;18.36;6241;07;000
5197591730259963;2024-07-07T03:31:30.000000;18.24;7402;05;825
5197591730259963;2024-07-17T05:33:26.000000;1984.2;7156;10;000
5197591730259963;2024-05-08T17:10:58.000000;3039.89;0274;01;000
5197591730259963;2024-06-11T05:29:57.000000;1565.98;7347;81;000
5197591730259963;2024-05-13T04:55:15.000000;1040.85;7311;01;000
5197591730259963;2024-04-29T02:39:22.000000;2168.52;9006;07;000
5197591730259963;2024-04-18T08:27:55.000000;3638.46;6287;10;000
5197591730259963;2024-06-27T13:48:46.000000;525.69;2927;05;000
5197591730259963;2024-05-17T11:51:19.000000;3947.47;1048;07;219
5197591730259963;2024-05-01T16:39:03.000000;2536.72;6864;05;519
5197591730259963;2024-06-30T14:03:37.000000;1163.23;5148;81;787
5197591730259963;2024-06-25T10:42:18.000000;523.79;9821;05;000
5197591730259963;2024-04-26T18:51:51.000000;1719.17;8277;05;000
5197591730259963;2024-04-10T19:04:25.000000;3769.73;8740;81;625
5197591730259963;2024-05-07T19:11:42.000000;2568.85;4985;05;000
5197591730259963;2024-07-17T01:17:55.000000;4224.81;7395;07;000
5197591730259963;2024-07-21T13:31:03.000000;2729.55;5643;07;000
5197591730259963;2024-07-23T09:24:54.000000;796.43;6724;90;000
5197591730259963;2024-04-14T22:48:29.000000;3035.26;2518;10;218
5197591730259963;2024-07-14T16:27:14.000000;520.6;6834;01;000
5197591730259963;2024-04-25T16:17:58.000000;2445.72;1094;90;000
5197591730259963;2024-06-26T04:37:57.000000;923.96;5277;07;000
5197591730259963;2024-04-04T15:27:59.000000;2991.02;2080;90;000
5197591730259963;2024-07-04T08:03:22.000000;130.78;8948;81;000
5197591730259963;2024-04-12T00:16:14.000000;1632.29;7072;90;000
5197591730259963;2024-07-30T15:35:20.000000;1191.55;3249;81;000
5197591730259963;2024-05-20T14:39:25.000000;2452.81;6000;90;000
5197591730259963;2024-07-28T10:48:43.000000;2630.16;6635;01;000
5197591730259963;2024-05-23T16:01:57.000000;2839.55;2805;01;000
5197591730259963;2024-06-18T15:26:38.000000;1295.73;1701;01;000
5197591730259963;2024-05-16T09:25:06.000000;2283.61;8201;10;000
5197591730259963;2024-07-21T11:43:00.000000;992.08;1954;05;000
5197591730259963;2024-05-16T02:55:57.000000;4000.7;4395;01;000
5197591730259963;2024-04-21T00:48:39.000000;3119.13;6452;81;823
5197591730259963;2024-07-20T09:49:21.000000;3040.85;2133;05;210
5197591730259963;2024-07-09T19:54:49.000000;626.94;9573;90;187
5197591730259963;2024-05-29T21:45:21.000000;712.54;1540;07;000
5197591730259963;2024-06-18T03:56:19.000000;264.84;2917;07;000
5197591730259963;2024-07-20T00:54:57.000000;1719.45;7248;10;410
5197591730259963;2024-07-09T01:49:19.000000;840.06;0384;05;000
5197591730259963;2024-04-22T01:02:22.000000;3600.89;6016;07;000
5197591730259963;2024-05-06T23:06:19.000000;3001.69;1103;07;000
5197591730259963;2024-07-04T08:56:49.000000;4357.09;9931;01;000
5197591730259963;2024-04-10T05:38:07.000000;76.65;4381;01;000
5197591730259963;2024-04-27T23:51:29.000000;1824.6;1317;10;000
5197591730259963;2024-04-06T05:20:30.000000;3004.52;3108;07;000
5197591730259963;2024-06-30T23:11:46.000000;1192.73;6472;07;000
5197591730259963;2024-07-26T00:59:37.000000;538.71;1208;01;039
5197591730259963;2024-04-28T05:46:01.000000;521.83;7082;90;000
5197591730259963;2024-06-10T02:22:31.000000;2823.07;5528;07;000
5197591730259963;2024-06-20T21:07:03.000000;1361.85;3295;05;327
5197591730259963;2024-06-25T17:07:48.000000;3470.83;6314;01;567
5197591730259963;2024-04-06T02:22:29.000000;3002.07;3337;01;000
5197591730259963;2024-04-24T10:38:32.000000;1634.86;7474;05;000
5197591730259963;2024-05-05T06:27:48.000000;2843.32;7969;90;000
5197591730259963;2024-05-23T15:06:16.000000;4141.47;7936;90;000
5197591730259963;2024-04-11T10:03:03.000000;1050.17;6032;01;000
5197591730259963;2024-05-01T01:20:56.000000;3810.72;6753;07;340
5197591730259963;2024-07-11T08:56:15.000000;1330.52;9439;01;000
5197591730259963;2024-07-21T19:59:25.000000;1071.86;2148;81;000
5197591730259963;2024-07-04T15:01:34.000000;1909.88;1728;81;000
5197591730259963;2024-06-21T20:59:02.000000;1585.94;5984;05;146
5197591730259963;2024-04-14T03:46:05.000000;4185.18;8541;07;000
5197591730259963;2024-06-07T15:20:12.000000;3050.76;1110;10;000
5197591730259963;2024-07-12T14:26:45.000000;4140.76;9680;01;000
5197591730259963;2024-05-01T04:10:01.000000;4208.23;6814;10;000
5197591730259963;2024-04-28T20:22:43.000000;1636.02;8415;10;000
5197591730259963;2024-04-28T20:25:09.000000;130.56;0444;01;000
5197591730259963;2024-06-13T22:47:52.000000;1179.24;3742;05;000
5197591730259963;2024-07-11T21:12:06.000000;4245.29;5746;90;000
5197591730259963;2024-06-01T10:48:15.000000;2431.54;4824;81;000
5197591730259963;2024-06-01T10:37:02.000000;3885.53;1502;07;000
5197591730259963;2024-06-05T15:29:54.000000;2948.31;4971;05;000
5197591730259963;2024-04-11T15:55:15.000000;4117.69;5337;07;000
5197591730259963;2024-06-23T01:43:45.000000;4014.92;5231;07;000
5197591730259963;2024-07-19T03:01:27.000000;3907.05;2705;05;000
5197591730259963;2024-05-01T22:26:39.000000;2100.4;4958;81;000
5197591730259963;2024-04-05T07:10:41.000000;2248.72;4488;07;000
5197591730259963;2024-04-25T01:55:32.000000;626.95;8706;81;000
5197591730259963;2024-07-21T12:14:49.000000;2366.95;0192;10;000
5197591730259963;2024-07-06T22:39:02.000000;4263.25;4754;90;000
5197591730259963;2024-04-04T03:02:42.000000;455.39;7227;10;000
5197591730259963;2024-05-03T03:26:32.000000;3709.33;6812;90;000
5197591730259963;2024-05-17T21:36:58.000000;3184.08;0326;10;000
5197591730259963;2024-07-30T14:31:48.000000;1359.26;8406;10;441
5197591730259963;2024-07-28T02:01:33.000000;887.27;9455;81;000
5197591730259963;2024-05-11T19:47:28.000000;3066.7;1705;01;000
5197591730259963;2024-06-13T18:19:05.000000;3726.38;6087;90;000
5197591730259963;2024-07-14T19:03:50.000000;1845.71;4968;81;000
5197591730259963;2024-07-18T07:08:24.000000;3161.92;0276;01;000
5197591730259963;2024-07-12T08:02:14.000000;784.01;7535;81;000
5197591730259963;2024-07-19T07:13:48.000000;1502.86;0960;01;000
5197591730259963;2024-06-10T10:42:32.000000;1364.86;4639;90;000
5197591730259963;2024-06-28T03:54:45.000000;4226.41;5623;90;000
5197591730259963;2024-05-25T18:07:12.000000;346.86;5128;07;860
5197591730259963;2024-06-24T06:37:36.000000;2863.11;7949;07;000
5197591730259963;2024-06-22T16:26:00.000000;2509.95;5975;01;000
5197591730259963;2024-06-01T12:17:17.000000;629.41;8167;05;000
5197591730259963;2024-06-17T18:41:29.000000;631.99;8996;05;668
5197591730259963;2024-07-30T06:59:36.000000;1299.94;6003;01;000
5197591730259963;2024-07-19T00:00:58.000000;1048.25;1141;90;000
5197591730259963;2024-06-02T06:36:51.000000;1606.28;8675;90;000
5197591730259963;2024-06-30T13:35:38.000000;3679.69;5772;05;000
